t_d_model_ps	DeltaT_lattice_K	DeltaT_electron_K
0.702068045363576	295.55196958239	296.622332828894
0.704202801867912	295.552277794342	296.60856202694
0.706337558372248	295.552582952435	296.594945759427
0.708472314876584	295.55288508975	296.581483021234
0.71060707138092	295.553184239151	296.568172798526
0.712741827885257	295.553480433288	296.555014069147
0.714876584389593	295.553773704589	296.542005803
0.717011340893929	295.554064085265	296.529146962438
0.719146097398266	295.554351607304	296.516436502627
0.721280853902602	295.55463630247	296.503873371931
0.723415610406938	295.554918202303	296.491456512265
0.725550366911275	295.555197338118	296.479184859466
0.727685123415611	295.555473740999	296.467057343646
0.729819879919947	295.555747441804	296.455072889538
0.731954636424283	295.556018471162	296.443230416851
0.734089392928619	295.556286859467	296.431528840603
0.736224149432956	295.556552636886	296.419967071459
0.738358905937292	295.556815833349	296.408544016063
0.740493662441628	295.557076478555	296.397258577362
0.742628418945964	295.557334601968	296.386109654924
0.7447631754503	295.557590232814	296.375096145256
0.746897931954637	295.557843400088	296.364216942111
0.749032688458973	295.558094132543	296.353470936794
0.751167444963309	295.5583424587	296.34285701846
0.753302201467645	295.55858840684	296.332374074408
0.755436957971981	295.558832005005	296.322020990369
0.757571714476318	295.559073281001	296.311796650789
0.759706470980654	295.559312262395	296.30169993911
0.76184122748499	295.559548976515	296.291729738039
0.763975983989326	295.559783450449	296.281884929817
0.766110740493662	295.560015711048	296.272164396482
0.768245496997999	295.560245784923	296.262567020127
0.770380253502335	295.560473698447	296.253091683148
0.772515010006671	295.560699477751	296.243737268496
0.774649766511007	295.560923148732	296.234502659915
0.776784523015344	295.561144737044	296.22538674218
0.77891927951968	295.561364268105	296.21638840133
0.781054036024016	295.561581767094	296.207506524889
0.783188792528352	295.561797258952	296.198740002095
0.785323549032689	295.562010768383	296.19008772411
0.787458305537025	295.562222319855	296.181548584235
0.789593062041361	295.562431937597	296.173121478115
0.791727818545697	295.562639645604	296.16480530394
0.793862575050034	295.562845467633	296.156598962642
0.79599733155437	295.56304942721	296.148501358088
0.798132088058706	295.563251547622	296.140511397264
0.800266844563042	295.563451851926	296.132627990461
0.802401601067378	295.563650362945	296.124850051448
0.804536357571715	295.563847103269	296.117176497648
0.806671114076051	295.564042095257	296.109606250304
0.808805870580387	295.564235361037	296.102138234644
0.810940627084723	295.564426922509	296.094771380037
0.813075383589059	295.564616801342	296.087504620151
0.815210140093396	295.564805018978	296.0803368931
0.817344896597732	295.564991596632	296.07326714159
0.819479653102068	295.565176555292	296.066294313058
0.821614409606404	295.565359915723	296.059417359814
0.82374916611074	295.565541698465	296.052635239166
0.825883922615077	295.565721923835	296.045946913554
0.828018679119413	295.565900611928	296.03935135067
0.830153435623749	295.566077782619	296.032847523579
0.832288192128085	295.566253455562	296.026434410835
0.834422948632422	295.566427650195	296.020110996591
0.836557705136758	295.566600385737	296.013876270707
0.838692461641094	295.566771681192	296.007729228854
0.84082721814543	295.566941555349	296.001668872615
0.842961974649767	295.567110026784	295.995694209575
0.845096731154103	295.56727711386	295.98980425342
0.847231487658439	295.56744283473	295.983998024022
0.849366244162776	295.567607207337	295.978274547522
0.851501000667112	295.567770249416	295.972632856414
0.853635757171448	295.567931978496	295.967071989621
0.855770513675784	295.5680924119	295.961590992566
0.85790527018012	295.568251566746	295.956188917249
0.860040026684456	295.56840945995	295.950864822307
0.862174783188793	295.568566108229	295.945617773082
0.864309539693129	295.568721528097	295.940446841679
0.866444296197465	295.568875735871	295.935351107025
0.868579052701801	295.569028747671	295.930329654919
0.870713809206137	295.569180579423	295.925381578089
0.872848565710474	295.569331246857	295.920505976234
0.87498332221481	295.569480765511	295.915701956071
0.877118078719146	295.569629150734	295.910968631376
0.879252835223482	295.569776417684	295.906305123025
0.881387591727818	295.569922581331	295.901710559025
0.883522348232155	295.57006765646	295.897184074553
0.885657104736491	295.570211657669	295.892724811983
0.887791861240827	295.570354599374	295.888331920912
0.889926617745163	295.570496495811	295.884004558189
0.892061374249499	295.570637361033	295.879741887936
0.894196130753836	295.570777208915	295.875543081567
0.896330887258172	295.570916053157	295.871407317806
0.898465643762508	295.571053907281	295.8673337827
0.900600400266845	295.571190784636	295.863321669638
0.902735156771181	295.571326698399	295.859370179353
0.904869913275517	295.571461661577	295.855478519937
0.907004669779854	295.571595687006	295.851645906842
0.90913942628419	295.571728787355	295.847871562886
0.911274182788526	295.571860975128	295.844154718254
0.913408939292862	295.571992262663	295.840494610499
0.915543695797198	295.572122662137	295.836890484537
0.917678452301535	295.572252185563	295.833341592644
0.919813208805871	295.572380844797	295.82984719445
0.921947965310207	295.572508651535	295.82640655693
0.924082721814543	295.572635617317	295.823018954393
0.926217478318879	295.572761753529	295.819683668473
0.928352234823216	295.572887071403	295.816399988113
0.930486991327552	295.573011582017	295.813167209551
0.932621747831888	295.573135296301	295.809984636303
0.934756504336224	295.573258225036	295.806851579143
0.936891260840561	295.573380378856	295.803767356087
0.939026017344897	295.573501768249	295.800731292367
0.941160773849233	295.573622403557	295.797742720411
0.943295530353569	295.573742294982	295.794800979817
0.945430286857905	295.573861452585	295.791905417331
0.947565043362242	295.573979886286	295.789055386814
0.949699799866578	295.574097605867	295.78625024922
0.951834556370914	295.574214620974	295.783489372561
0.95396931287525	295.57433094112	295.780772131881
0.956104069379586	295.574446575681	295.778097909221
0.958238825883923	295.574561533903	295.775466093589
0.960373582388259	295.574675824902	295.772876080922
0.962508338892595	295.574789457665	295.770327274055
0.964643095396931	295.574902441048	295.767819082684
0.966777851901268	295.575014783787	295.765350923324
0.968912608405604	295.575126494489	295.762922219282
0.97104736490994	295.575237581638	295.760532400605
0.973182121414276	295.575348053599	295.758180904051
0.975316877918613	295.575457918615	295.755867173044
0.977451634422949	295.57556718481	295.753590657633
0.979586390927285	295.57567586019	295.751350814448
0.981721147431621	295.575783952648	295.749147106662
0.983855903935957	295.57589146996	295.746979003945
0.985990660440294	295.575998419788	295.744845982418
0.98812541694463	295.576104809684	295.742747524614
0.990260173448966	295.576210647089	295.740683119426
0.992394929953302	295.576315939335	295.738652262064
0.994529686457639	295.576420693646	295.736654454011
0.996664442961975	295.57652491714	295.734689202974
0.998799199466311	295.57662861683	295.732756022835
1.00093395597065	295.576731799623	295.730854433606
1.00306871247498	295.576834472328	295.72898396138
1.00520346897932	295.57693664165	295.727144138282
1.00733822548366	295.577038314193	295.725334502419
1.00947298198799	295.577139496465	295.723554597834
1.01160773849233	295.577240194876	295.721803974454
1.01374249499666	295.577340415739	295.720082188039
1.015877251501	295.577440165274	295.718388800135
1.01801200800534	295.577539449606	295.71672337802
1.02014676450967	295.577638274768	295.715085494656
1.02228152101401	295.577736646701	295.713474728639
1.02441627751835	295.577834571259	295.711890664145
1.02655103402268	295.577932054204	295.710332890879
1.02868579052702	295.578029101213	295.708801004028
1.03082054703135	295.578125717874	295.707294604205
1.03295530353569	295.578221909693	295.705813297397
1.03509006004003	295.578317682089	295.70435669492
1.03722481654436	295.578413040401	295.702924413358
1.0393595730487	295.578507989883	295.70151607452
1.04149432955304	295.578602535712	295.700131305383
1.04362908605737	295.578696682982	295.698769738041
1.04576384256171	295.578790436711	295.697431009655
1.04789859906604	295.578883801838	295.6961147624
1.05003335557038	295.578976783227	295.694820643415
1.05216811207472	295.579069385665	295.693548304747
1.05430286857905	295.579161613868	295.692297403307
1.05643762508339	295.579253472476	295.691067600811
1.05857238158773	295.579344966057	295.689858563733
1.06070713809206	295.57943609911	295.688669963255
1.0628418945964	295.579526876063	295.68750147521
1.06497665110073	295.579617301272	295.686352780038
1.06711140760507	295.57970737903	295.68522356273
1.06924616410941	295.57979711356	295.684113512781
1.07138092061374	295.579886509018	295.683022324137
1.07351567711808	295.579975569496	295.681949695148
1.07565043362242	295.580064299023	295.680895328514
1.07778519012675	295.580152701562	295.679858931236
1.07991994663109	295.580240781016	295.67884021457
1.08205470313542	295.580328541224	295.677838893975
1.08418945963976	295.580415985967	295.676854689061
1.0863242161441	295.580503118965	295.675887323547
1.08845897264843	295.580589943879	295.674936525205
1.09059372915277	295.580676464312	295.674002025818
1.0927284856571	295.58076268381	295.673083561127
1.09486324216144	295.580848605863	295.672180870786
1.09699799866578	295.580934233906	295.671293698313
1.09913275517011	295.581019571318	295.670421791044
1.10126751167445	295.581104621425	295.669564900085
1.10340226817879	295.581189387501	295.668722780268
1.10553702468312	295.581273872766	295.667895190098
1.10767178118746	295.581358080389	295.667081891717
1.10980653769179	295.58144201349	295.666282650848
1.11194129419613	295.581525675137	295.665497236758
1.11407605070047	295.58160906835	295.664725422207
1.1162108072048	295.5816921961	295.663966983407
1.11834556370914	295.581775061312	295.663221699976
1.12048032021348	295.581857666861	295.662489354896
1.12261507671781	295.58194001558	295.661769734465
1.12474983322215	295.582022110253	295.661062628258
1.12688458972648	295.582103953621	295.660367829084
1.12901934623082	295.58218554838	295.65968513294
1.13115410273516	295.582266897183	295.65901433897
1.13328885923949	295.582348002641	295.658355249427
1.13542361574383	295.582428867322	295.657707669626
1.13755837224817	295.582509493753	295.657071407906
1.1396931287525	295.582589884419	295.656446275589
1.14182788525684	295.582670041767	295.655832086938
1.14396264176117	295.582749968204	295.65522865912
1.14609739826551	295.582829666096	295.654635812162
1.14823215476985	295.582909137774	295.654053368918
1.15036691127418	295.58298838553	295.653481155023
1.15250166777852	295.583067411617	295.652918998861
1.15463642428286	295.583146218254	295.65236673152
1.15677118078719	295.583224807623	295.651824186764
1.15890593729153	295.583303181871	295.651291200983
1.16104069379586	295.583381343111	295.650767613169
1.1631754503002	295.583459293421	295.650253264869
1.16531020680454	295.583537034844	295.649748000156
1.16744496330887	295.583614569392	295.649251665589
1.16957971981321	295.583691899044	295.648764110178
1.17171447631755	295.583769025747	295.648285185352
1.17384923282188	295.583845951414	295.647814744922
1.17598398932622	295.583922677931	295.647352645044
1.17811874583055	295.58399920715	295.646898744191
1.18025350233489	295.584075540896	295.646452903116
1.18238825883923	295.584151680961	295.646014984818
1.18452301534356	295.584227629111	295.645584854512
1.1866577718479	295.584303387082	295.645162379594
1.18879252835223	295.584378956582	295.644747429611
1.19092728485657	295.584454339291	295.644339876227
1.19306204136091	295.584529536862	295.643939593196
1.19519679786524	295.584604550921	295.643546456326
1.19733155436958	295.58467938307	295.64316034345
1.19946631087392	295.58475403488	295.642781134399
1.20160106737825	295.584828507902	295.642408710969
1.20373582388259	295.584902803658	295.642042956891
1.20587058038692	295.584976923648	295.641683757804
1.20800533689126	295.585050869346	295.641331001226
1.2101400933956	295.585124642203	295.640984576524
1.21227484989993	295.585198243645	295.640644374889
1.21440960640427	295.585271675078	295.640310289302
1.21654436290861	295.585344937883	295.639982214517
1.21867911941294	295.58541803342	295.639660047024
1.22081387591728	295.585490963024	295.639343685028
1.22294863242161	295.585563728013	295.63903302842
1.22508338892595	295.585636329681	295.638727978753
1.22721814543029	295.585708769301	295.638428439217
1.22935290193462	295.585781048127	295.638134314609
1.23148765843896	295.585853167392	295.637845511314
1.2336224149433	295.585925128309	295.637561937278
1.23575717144763	295.585996932071	295.637283501982
1.23789192795197	295.586068579854	295.637010116419
1.2400266844563	295.586140072812	295.636741693074
1.24216144096064	295.586211412084	295.636478145894
1.24429619746498	295.586282598789	295.636219390272
1.24643095396931	295.586353634026	295.635965343017
1.24856571047365	295.58642451888	295.635715922338
1.25070046697799	295.586495254418	295.63547104782
1.25283522348232	295.586565841687	295.635230640399
1.25496997998666	295.586636281722	295.634994622346
1.25710473649099	295.586706575537	295.634762917241
1.25923949299533	295.586776724133	295.634535449955
1.26137424949967	295.586846728493	295.634312146629
1.263509006004	295.586916589586	295.634092934653
1.26564376250834	295.586986308366	295.633877742644
1.26777851901268	295.58705588577	295.633666500433
1.26991327551701	295.587125322721	295.633459139037
1.27204803202135	295.587194620127	295.633255590647
1.27418278852568	295.587263778884	295.633055788603
1.27631754503002	295.587332799871	295.632859667381
1.27845230153436	295.587401683955	295.632667162572
1.28058705803869	295.587470431988	295.632478210862
1.28272181454303	295.587539044809	295.632292750019
1.28485657104737	295.587607523246	295.63211071887
1.2869913275517	295.587675868111	295.631932057288
1.28912608405604	295.587744080205	295.631756706174
1.29126084056037	295.587812160316	295.631584607438
1.29339559706471	295.58788010922	295.631415703984
1.29553035356905	295.587947927681	295.631249939696
1.29766511007338	295.58801561645	295.631087259417
1.29979986657772	295.58808317627	295.630927608937
1.30193462308205	295.588150607868	295.630770934977
1.30406937958639	295.588217911962	295.630617185173
1.30620413609073	295.588285089259	295.630466308059
1.30833889259506	295.588352140454	295.630318253057
1.3104736490994	295.588419066234	295.630172970457
1.31260840560374	295.588485867273	295.630030411406
1.31474316210807	295.588552544235	295.629890527892
1.31687791861241	295.588619097775	295.629753272732
1.31901267511674	295.588685528537	295.629618599557
1.32114743162108	295.588751837155	295.629486462796
1.32328218812542	295.588818024256	295.629356817669
1.32541694462975	295.588884090454	295.629229620167
1.32755170113409	295.588950036356	295.629104827043
1.32968645763843	295.58901586256	295.628982395798
1.33182121414276	295.589081569653	295.62886228467
1.3339559706471	295.589147158215	295.628744452619
1.33609072715143	295.589212628817	295.628628859316
1.33822548365577	295.589277982022	295.628515465134
1.34036024016011	295.589343218384	295.62840423113
1.34249499666444	295.589408338449	295.62829511904
1.34462975316878	295.589473342754	295.628188091262
1.34676450967312	295.58953823183	295.62808311085
1.34889926617745	295.589603006199	295.627980141497
1.35103402268179	295.589667666375	295.627879147531
1.35316877918612	295.589732212867	295.627780093899
1.35530353569046	295.589796646173	295.627682946158
1.3574382921948	295.589860966786	295.627587670466
1.35957304869913	295.589925175192	295.627494233569
1.36170780520347	295.589989271868	295.627402602794
1.36384256170781	295.590053257288	295.627312746038
1.36597731821214	295.590117131915	295.627224631758
1.36811207471648	295.590180896208	295.627138228961
1.37024683122081	295.590244550619	295.627053507195
1.37238158772515	295.590308095593	295.626970436541
1.37451634422949	295.590371531569	295.626888987602
1.37665110073382	295.59043485898	295.626809131496
1.37878585723816	295.590498078254	295.626730839844
1.38092061374249	295.59056118981	295.626654084767
1.38305537024683	295.590624194065	295.626578838871
1.38519012675117	295.590687091428	295.626505075242
1.3873248832555	295.590749882302	295.626432767439
1.38945963975984	295.590812567085	295.626361889482
1.39159439626418	295.590875146171	295.626292415849
1.39372915276851	295.590937619947	295.626224321464
1.39586390927285	295.590999988795	295.626157581691
1.39799866577719	295.591062253092	295.626092172325
1.40013342228152	295.59112441321	295.626028069588
1.40226817878586	295.591186469516	295.625965250118
1.40440293529019	295.591248422373	295.625903690965
1.40653769179453	295.591310272137	295.625843369579
1.40867244829887	295.591372019162	295.62578426381
1.4108072048032	295.591433663795	295.625726351894
1.41294196130754	295.591495206379	295.625669612452
1.41507671781188	295.591556647254	295.62561402448
1.41721147431621	295.591617986755	295.625559567343
1.41934623082055	295.591679225211	295.625506220771
1.42148098732488	295.591740362949	295.625453964848
1.42361574382922	295.59180140029	295.625402780012
1.42575050033356	295.591862337553	295.625352647042
1.42788525683789	295.591923175051	295.625303547058
1.43002001334223	295.591983913094	295.625255461512
1.43215476984656	295.592044551988	295.625208372183
1.4342895263509	295.592105092035	295.625162261171
1.43642428285524	295.592165533534	295.625117110891
1.43855903935957	295.59222587678	295.625072904069
1.44069379586391	295.592286122063	295.625029623735
1.44282855236825	295.592346269672	295.624987253221
1.44496330887258	295.59240631989	295.624945776148
1.44709806537692	295.592466272999	295.624905176432
1.44923282188125	295.592526129275	295.624865438268
1.45136757838559	295.592585888994	295.624826546134
1.45350233488993	295.592645552425	295.624788484779
1.45563709139426	295.592705119837	295.624751239223
1.4577718478986	295.592764591494	295.624714794751
1.45990660440294	295.592823967657	295.624679136908
1.46204136090727	295.592883248586	295.624644251494
1.46417611741161	295.592942434536	295.624610124559
1.46631087391594	295.59300152576	295.624576742402
1.46844563042028	295.593060522507	295.624544091563
1.47058038692462	295.593119425024	295.62451215882
1.47271514342895	295.593178233556	295.624480931186
1.47484989993329	295.593236948344	295.624450395901
1.47698465643763	295.593295569628	295.624420540435
1.47911941294196	295.593354097643	295.624391352477
1.4812541694463	295.593412532623	295.624362819934
1.48338892595063	295.5934708748	295.624334930928
1.48552368245497	295.593529124402	295.624307673792
1.48765843895931	295.593587281656	295.624281037063
1.48979319546364	295.593645346786	295.624255009485
1.49192795196798	295.593703320013	295.624229579998
1.49406270847232	295.593761201557	295.624204737739
1.49619746497665	295.593818991634	295.624180472038
1.49833222148099	295.59387669046	295.624156772414
1.50046697798532	295.593934298248	295.624133628573
1.50260173448966	295.593991815207	295.6241110304
1.504736490994	295.594049241547	295.624088967963
1.50687124749833	295.594106577473	295.624067431505
1.50900600400267	295.59416382319	295.624046411442
1.511140760507	295.594220978901	295.624025898358
1.51327551701134	295.594278044806	295.624005883008
1.51541027351568	295.594335021103	295.623986356308
1.51754503002001	295.594391907989	295.623967309337
1.51967978652435	295.594448705659	295.623948733331
1.52181454302869	295.594505414306	295.623930619683
1.52394929953302	295.594562034121	295.623912959936
1.52608405603736	295.594618565293	295.623895745787
1.52821881254169	295.594675008009	295.623878969078
1.53035356904603	295.594731362457	295.623862621797
1.53248832555037	295.59478762882	295.623846696072
1.5346230820547	295.594843807281	295.623831184175
1.53675783855904	295.594899898022	295.623816078511
1.53889259506338	295.59495590122	295.623801371623
1.54102735156771	295.595011817056	295.623787056186
1.54316210807205	295.595067645704	295.623773125003
1.54529686457638	295.59512338734	295.623759571007
1.54743162108072	295.595179042138	295.623746387257
1.54956637758506	295.595234610269	295.623733566933
1.55170113408939	295.595290091904	295.62372110334
1.55383589059373	295.595345487212	295.623708989898
1.55597064709807	295.595400796362	295.623697220147
1.5581054036024	295.595456019519	295.62368578774
1.56024016010674	295.595511156849	295.623674686444
1.56237491661107	295.595566208516	295.623663910136
1.56450967311541	295.595621174682	295.623653452804
1.56664442961975	295.59567605551	295.623643308541
1.56877918612408	295.595730851158	295.623633471545
1.57091394262842	295.595785561786	295.623623936118
1.57304869913276	295.595840187551	295.623614696663
1.57518345563709	295.595894728612	295.623605747684
1.57731821214143	295.595949185121	295.623597083781
1.57945296864576	295.596003557235	295.623588699652
1.5815877251501	295.596057845106	295.623580590086
1.58372248165444	295.596112048887	295.62357274997
1.58585723815877	295.596166168728	295.623565174277
1.58799199466311	295.59622020478	295.623557858074
1.59012675116744	295.596274157192	295.623550796511
1.59226150767178	295.596328026111	295.623543984829
1.59439626417612	295.596381811684	295.623537418351
1.59653102068045	295.596435514058	295.623531092484
1.59866577718479	295.596489133378	295.623525002718
1.60080053368913	295.596542669787	295.623519144622
1.60293529019346	295.59659612343	295.623513513844
1.6050700466978	295.596649494448	295.62350810611
1.60720480320213	295.596702782982	295.623502917223
1.60933955970647	295.596755989174	295.623497943059
1.61147431621081	295.596809113162	295.623493179569
1.61360907271514	295.596862155086	295.623488622777
1.61574382921948	295.596915115084	295.623484268774
1.61787858572382	295.596967993292	295.623480113726
1.62001334222815	295.597020789848	295.623476153864
1.62214809873249	295.597073504886	295.623472385487
1.62428285523682	295.597126138541	295.62346880496
1.62641761174116	295.597178690948	295.623465408713
1.6285523682455	295.59723116224	295.62346219324
1.63068712474983	295.597283552549	295.623459155097
1.63282188125417	295.597335862006	295.623456290903
1.63495663775851	295.597388090744	295.623453597334
1.63709139426284	295.597440238893	295.623451071129
1.63922615076718	295.597492306581	295.623448709084
1.64136090727151	295.597544293939	295.623446508051
1.64349566377585	295.597596201094	295.623444464939
1.64563042028019	295.597648028174	295.623442576714
1.64776517678452	295.597699775307	295.623440840393
1.64989993328886	295.597751442618	295.623439253049
1.6520346897932	295.597803030234	295.623437811806
1.65416944629753	295.59785453828	295.62343651384
1.65630420280187	295.597905966879	295.623435356377
1.6584389593062	295.597957316157	295.623434336692
1.66057371581054	295.598008586237	295.62343345211
1.66270847231488	295.598059777241	295.623432700003
1.66484322881921	295.598110889292	295.623432077792
1.66697798532355	295.598161922511	295.62343158294
1.66911274182789	295.59821287702	295.623431212959
1.67124749833222	295.59826375294	295.623430965404
1.67338225483656	295.598314550389	295.623430837875
1.67551701134089	295.598365269489	295.623430828013
1.67765176784523	295.598415910358	295.623430933503
1.67978652434957	295.598466473115	295.62343115207
1.6819212808539	295.598516957877	295.623431481482
1.68405603735824	295.598567364763	295.623431919543
1.68619079386258	295.59861769389	295.623432464101
1.68832555036691	295.598667945374	295.62343311304
1.69046030687125	295.598718119331	295.623433864281
1.69259506337558	295.598768215878	295.623434715785
1.69472981987992	295.598818235129	295.623435665547
1.69686457638426	295.598868177199	295.623436711599
1.69899933288859	295.598918042204	295.623437852008
1.70113408939293	295.598967830256	295.623439084877
1.70326884589726	295.59901754147	295.623440408342
1.7054036024016	295.599067175959	295.623441820571
1.70753835890594	295.599116733835	295.623443319767
1.70967311541027	295.599166215211	295.623444904164
1.71180787191461	295.599215620198	295.62344657203
1.71394262841895	295.599264948909	295.62344832166
1.71607738492328	295.599314201455	295.623450151383
1.71821214142762	295.599363377947	295.623452059556
1.72034689793195	295.599412478494	295.623454044568
1.72248165443629	295.599461503208	295.623456104834
1.72461641094063	295.599510452198	295.6234582388
1.72675116744496	295.599559325573	295.623460444937
1.7288859239493	295.599608123442	295.623462721747
1.73102068045364	295.599656845915	295.623465067756
1.73315543695797	295.599705493099	295.623467481519
1.73529019346231	295.599754065103	295.623469961614
1.73742494996664	295.599802562034	295.623472506646
1.73955970647098	295.599850984	295.623475115247
1.74169446297532	295.599899331107	295.623477786072
1.74382921947965	295.599947603464	295.623480517798
1.74596397598399	295.599995801176	295.62348330913
1.74809873248833	295.600043924349	295.623486158794
1.75023348899266	295.600091973089	295.623489065539
1.752368245497	295.600139947502	295.623492028136
1.75450300200133	295.600187847693	295.623495045381
1.75663775850567	295.600235673767	295.623498116087
1.75877251501001	295.600283425829	295.623501239093
1.76090727151434	295.600331103984	295.623504413257
1.76304202801868	295.600378708335	295.623507637456
1.76517678452302	295.600426238986	295.62351091059
1.76731154102735	295.600473696042	295.623514231578
1.76944629753169	295.600521079605	295.623517599358
1.77158105403602	295.600568389779	295.623521012888
1.77371581054036	295.600615626666	295.623524471143
1.7758505670447	295.60066279037	295.623527973118
1.77798532354903	295.600709880992	295.623531517826
1.78012008005337	295.600756898635	295.623535104299
1.7822548365577	295.6008038434	295.623538731584
1.78438959306204	295.60085071539	295.623542398747
1.78652434956638	295.600897514705	295.623546104871
1.78865910607071	295.600944241447	295.623549849054
1.79079386257505	295.600990895717	295.623553630412
1.79292861907939	295.601037477616	295.623557448076
1.79506337558372	295.601083987244	295.623561301194
1.79719813208806	295.601130424702	295.623565188928
1.79933288859239	295.601176790088	295.623569110456
1.80146764509673	295.601223083505	295.62357306497
1.80360240160107	295.60126930505	295.623577051678
1.8057371581054	295.601315454824	295.623581069802
1.80787191460974	295.601361532926	295.623585118578
1.81000667111408	295.601407539455	295.623589197255
1.81214142761841	295.60145347451	295.623593305097
1.81427618412275	295.601499338189	295.62359744138
1.81641094062708	295.601545130591	295.623601605395
1.81854569713142	295.601590851814	295.623605796445
1.82068045363576	295.601636501956	295.623610013844
1.82281521014009	295.601682081115	295.623614256922
1.82494996664443	295.601727589389	295.623618525018
1.82708472314877	295.601773026875	295.623622817485
1.8292194796531	295.601818393671	295.623627133687
1.83135423615744	295.601863689874	295.623631472999
1.83348899266178	295.601908915581	295.623635834808
1.83562374916611	295.601954070888	295.623640218514
1.83775850567045	295.601999155892	295.623644623525
1.83989326217478	295.602044170691	295.623649049261
1.84202801867912	295.602089115379	295.623653495154
1.84416277518346	295.602133990053	295.623657960643
1.84629753168779	295.602178794809	295.623662445181
1.84843228819213	295.602223529743	295.62366694823
1.85056704469646	295.602268194951	295.623671469259
1.8527018012008	295.602312790527	295.623676007751
1.85483655770514	295.602357316568	295.623680563195
1.85697131420947	295.602401773169	295.623685135092
1.85910607071381	295.602446160423	295.62368972295
1.86124082721815	295.602490478427	295.623694326288
1.86337558372248	295.602534727275	295.623698944633
1.86551034022682	295.602578907061	295.623703577519
1.86764509673115	295.60262301788	295.623708224493
1.86977985323549	295.602667059826	295.623712885104
1.87191460973983	295.602711032994	295.623717558916
1.87404936624416	295.602754937476	295.623722245496
1.8761841227485	295.602798773368	295.623726944422
1.87831887925283	295.602842540762	295.623731655277
1.88045363575717	295.602886239752	295.623736377656
1.88258839226151	295.602929870431	295.623741111156
1.88472314876584	295.602973432894	295.623745855387
1.88685790527018	295.603016927232	295.623750609961
1.88899266177452	295.603060353539	295.623755374502
1.89112741827885	295.603103711907	295.623760148637
1.89326217478319	295.60314700243	295.623764932003
1.89539693128753	295.6031902252	295.623769724241
1.89753168779186	295.603233380308	295.623774525001
1.8996664442962	295.603276467849	295.623779333938
1.90180120080053	295.603319487913	295.623784150715
1.90393595730487	295.603362440593	295.623788974999
1.90607071380921	295.603405325981	295.623793806465
1.90820547031354	295.603448144168	295.623798644793
1.91034022681788	295.603490895246	295.623803489671
1.91247498332222	295.603533579307	295.623808340789
1.91460973982655	295.603576196442	295.623813197848
1.91674449633089	295.603618746743	295.623818060549
1.91887925283522	295.603661230299	295.623822928603
1.92101400933956	295.603703647204	295.623827801724
1.9231487658439	295.603745997547	295.623832679633
1.92528352234823	295.603788281419	295.623837562055
1.92741827885257	295.603830498911	295.62384244872
1.92955303535691	295.603872650113	295.623847339364
1.93168779186124	295.603914735117	295.623852233727
1.93382254836558	295.603956754012	295.623857131556
1.93595730486991	295.603998706888	295.6238620326
1.93809206137425	295.604040593836	295.623866936615
1.94022681787859	295.604082414945	295.62387184336
1.94236157438292	295.604124170306	295.623876752599
1.94449633088726	295.604165860008	295.623881664102
1.94663108739159	295.604207484141	295.62388657764
1.94876584389593	295.604249042794	295.623891492993
1.95090060040027	295.604290536057	295.62389640994
1.9530353569046	295.604331964019	295.623901328269
1.95517011340894	295.60437332677	295.623906247769
1.95730486991328	295.604414624398	295.623911168233
1.95943962641761	295.604455856992	295.623916089461
1.96157438292195	295.604497024641	295.623921011253
1.96370913942628	295.604538127434	295.623925933415
1.96584389593062	295.60457916546	295.623930855756
1.96797865243496	295.604620138808	295.62393577809
1.97011340893929	295.604661047564	295.623940700233
1.97224816544363	295.604701891819	295.623945622004
1.97438292194797	295.60474267166	295.623950543229
1.9765176784523	295.604783387176	295.623955463732
1.97865243495664	295.604824038454	295.623960383346
1.98078719146097	295.604864625582	295.623965301903
1.98292194796531	295.604905148648	295.62397021924
1.98505670446965	295.60494560774	295.623975135198
1.98719146097398	295.604986002946	295.62398004962
1.98932621747832	295.605026334352	295.623984962351
1.99146097398266	295.605066602047	295.623989873241
1.99359573048699	295.605106806118	295.623994782143
1.99573048699133	295.605146946652	295.62399968891
1.99786524349566	295.605187023735	295.624004593402
2	295.605227037456	295.624009495479
2.05	295.606130056808	295.624121764728
2.1	295.607000508195	295.624230741438
2.15	295.607839427828	295.624335929038
2.2	295.608647824718	295.624437024567
2.25	295.609426681209	295.62453386469
2.3	295.610176953382	295.624626383704
2.35	295.610899571402	295.624714583044
2.4	295.611595439822	295.62479850967
2.45	295.612265437889	295.62487824092
2.5	295.612910419859	295.624953873941
2.55	295.613531215338	295.625025518327
2.6	295.614128629645	295.625093291012
2.65	295.614703444209	295.625157312733
2.7	295.615256416988	295.625217705593
2.75	295.615788282911	295.625274591393
2.8	295.61629975435	295.625328090508
2.85	295.6167915216	295.625378321126
2.9	295.617264253378	295.625425398764
2.95	295.617718597334	295.625469435959
3	295.618155180564	295.625510542086
3.05	295.618574610137	295.625548823268
3.1	295.618977473619	295.625584382345
3.15	295.619364339595	295.625617318885
3.2	295.619735758194	295.625647729224
3.25	295.620092261613	295.625675706527
3.3	295.620434364623	295.625701340851
3.35	295.620762565085	295.625724719234
3.4	295.621077344449	295.62574592577
3.45	295.621379168244	295.625765041699
3.5	295.621668486564	295.62578214549
3.55	295.621945734546	295.625797312935
3.6	295.622211332824	295.625810617223
